,interaction_histogram,mse,user_mse,recall_at_k,interaction_spread,inter_cluster_interaction_similarity,intra_cluster_interaction_similarity,diversity_metric,inter_cluster_rec_similarity,intra_cluster_rec_similarity,serendipity_metric,novelty_metric,timesteps,state,model
74,[0. 0. 0. ... 0. 0. 0.],0.8301404708942968,"[0.83198432 0.85625193 0.85934673 0.82993221 0.8253943  0.75871713
 0.85743989 0.82345245 0.83050319 0.82061463 0.81656752 0.84015753
 0.82888948 0.82821998 0.82482867 0.82762072 0.83530138 0.82033366
 0.88157681 0.84894332 0.86101466 0.81769131 0.8461786  0.84445205
 0.83961092 0.84439328 0.80574769 0.82524987 0.8195096  0.84253014
 0.82049847 0.83061608 0.85770754 0.83604911 0.83230964 0.86243081
 0.79031278 0.82513734 0.87178805 0.83129897 0.86532284 0.81240233
 0.79543356 0.84618646 0.80648147 0.79268991 0.85565977 0.83412112
 0.83915204 0.85349467 0.79850761 0.82885906 0.83970386 0.75967601
 0.85551903 0.83599278 0.85022259 0.85720236 0.86101324 0.72413075
 0.82114531 0.84662194 0.87041055 0.79801613 0.74454656 0.82388571
 0.85538748 0.80480385 0.82667836 0.86859609 0.85485547 0.74238587
 0.854137   0.85754099 0.83726789 0.84648671 0.85181248 0.80445895
 0.82410817 0.79461746 0.82864281 0.82619525 0.81366457 0.87491462
 0.83099971 0.87421677 0.82260517 0.77667543 0.85245363 0.8297795
 0.79071702 0.78660584 0.83700759 0.83293704 0.82475101 0.85074066
 0.83599317 0.8467414  0.83622217 0.85204659]",0.49,0.0,0.06384366071429322,0.08322884275008334,0.6454444444444444,0.009602698883053503,0.029953515309402455,0.0,-1.2783299825094272,74,run,myopic_prob
75,[0. 0. 0. ... 0. 0. 0.],0.8294125192643584,"[0.83278246 0.85836853 0.86051052 0.82912419 0.82616049 0.76009136
 0.85806084 0.82241234 0.82922769 0.81985985 0.81369341 0.84038828
 0.82852097 0.82810025 0.82084084 0.82618587 0.83164758 0.81944734
 0.87902274 0.84734188 0.85633345 0.81373159 0.84420657 0.84481183
 0.836543   0.84446135 0.80557217 0.82236277 0.81567157 0.84216511
 0.81863688 0.83117864 0.85563142 0.83663716 0.82926757 0.86072656
 0.7919667  0.8264012  0.87210945 0.83139711 0.86530471 0.81255836
 0.79488374 0.84445193 0.8041095  0.79295267 0.85498819 0.83208521
 0.84116204 0.85164208 0.7977926  0.82804882 0.83728555 0.76412641
 0.85244915 0.84011764 0.8520177  0.85763095 0.85989626 0.72446561
 0.82065569 0.8470376  0.8698031  0.79844373 0.74490925 0.82329243
 0.85230142 0.80333255 0.82626286 0.87039294 0.85330947 0.74460198
 0.85241364 0.85378562 0.8368497  0.8429683  0.84904088 0.80437942
 0.82182794 0.79318296 0.82766533 0.82563191 0.812443   0.87322006
 0.82897144 0.87134937 0.82147368 0.77688177 0.85431296 0.83054094
 0.78701456 0.78581677 0.83815168 0.83240213 0.82337296 0.85516363
 0.83647609 0.8447058  0.83973235 0.84756532]",0.59,0.5,0.06448680896324585,0.08367712009325565,0.6163333333333333,0.010441012938748289,0.029991748780237634,0.876,-1.2911327854315224,75,run,myopic_prob
76,[0. 0. 0. ... 0. 0. 0.],0.8286778442324513,"[0.83202673 0.85563619 0.85653111 0.82812593 0.82477361 0.7601289
 0.85634776 0.8207926  0.82944674 0.82300175 0.81453513 0.84141428
 0.82914277 0.82831852 0.82148357 0.82533206 0.83210466 0.81897468
 0.8763179  0.84687386 0.85879756 0.81195826 0.84378673 0.84522672
 0.83511519 0.84185124 0.80448466 0.82189571 0.81518235 0.8408148
 0.81924566 0.82755836 0.85493858 0.83491726 0.82734005 0.86028174
 0.79367785 0.82659411 0.86985746 0.82907245 0.86584715 0.81487641
 0.79571388 0.84385168 0.80095665 0.79235207 0.85745163 0.83093588
 0.83988875 0.85199098 0.79660013 0.82816845 0.83424397 0.76584845
 0.85145526 0.84344892 0.853307   0.85660833 0.86071233 0.72519789
 0.81761107 0.84620473 0.86712322 0.79926163 0.74439919 0.82264101
 0.84984056 0.80496816 0.8254076  0.87096967 0.85312132 0.74335561
 0.85095146 0.85160079 0.83489732 0.84458546 0.84875662 0.80399691
 0.82209626 0.79097228 0.82471812 0.82350192 0.81126648 0.86885715
 0.82798764 0.86709752 0.82357549 0.77585317 0.8515206  0.83192331
 0.78538854 0.78194059 0.8405744  0.83342124 0.82234639 0.8519537
 0.83134688 0.84490734 0.83774199 0.84573979]",0.48,-0.5,0.06463705621810377,0.08381389172121964,0.6138888888888888,0.009201072878117927,0.03046029077958401,0.0,-1.3061989579528304,76,run,myopic_prob
77,[0. 0. 0. ... 0. 0. 0.],0.82791330850773,"[0.83155614 0.85699675 0.85725162 0.82559844 0.82350543 0.76206568
 0.85515476 0.82094972 0.82920417 0.82015398 0.81240159 0.84325565
 0.83090334 0.82894663 0.81862974 0.82600312 0.83400283 0.81783682
 0.87393256 0.84489896 0.85335548 0.8114395  0.84441837 0.84663072
 0.83467586 0.84203648 0.80351562 0.82138566 0.81410905 0.83998078
 0.81947406 0.82509539 0.8546624  0.83249869 0.8245962  0.85674994
 0.79661476 0.82789201 0.87076085 0.82845587 0.8675681  0.81854835
 0.79633875 0.84544658 0.79725554 0.79286309 0.85770196 0.82913247
 0.84071068 0.85012522 0.79958446 0.82826045 0.83385464 0.75277973
 0.85025838 0.84502274 0.85011745 0.85927014 0.85934767 0.72692898
 0.81730831 0.84498037 0.8660202  0.78955559 0.744195   0.82222671
 0.8520855  0.80337266 0.82482402 0.87016255 0.85203526 0.74545053
 0.84971706 0.85063212 0.83419482 0.84646941 0.84958803 0.80270481
 0.82237236 0.78976101 0.82418138 0.81972062 0.80451407 0.86750482
 0.82965392 0.86496932 0.82242466 0.77625396 0.85201735 0.83063902
 0.78375747 0.78394907 0.83855177 0.83257415 0.82148013 0.85209291
 0.82841123 0.84215675 0.83578329 0.84032766]",0.64,0.0,0.0650778372496336,0.08436501728159233,0.6357777777777778,0.009215411786828652,0.02982734138932989,0.003,-1.32022238786864,77,run,myopic_prob
78,[0. 0. 1. ... 0. 0. 0.],0.8237471435306366,"[0.82825606 0.85491725 0.85404469 0.82124636 0.81700673 0.75399516
 0.85651277 0.81483897 0.82232417 0.81104222 0.81087843 0.84319128
 0.83102146 0.81768071 0.81637738 0.81911654 0.83453434 0.81849472
 0.87679745 0.83827507 0.85487711 0.8053017  0.83928826 0.84186538
 0.82848908 0.83993143 0.8035193  0.82071405 0.8105181  0.83546349
 0.81961385 0.82191191 0.84800383 0.83346023 0.81529002 0.85749208
 0.78621049 0.82415454 0.86880876 0.82737422 0.86304853 0.8130718
 0.7915555  0.83834739 0.79889456 0.78193735 0.85658939 0.82562656
 0.83571692 0.85199246 0.78957651 0.8298532  0.82785463 0.74254456
 0.84510637 0.83792593 0.8495677  0.85382713 0.85415873 0.71672274
 0.81077622 0.84403869 0.86331665 0.78053093 0.73389125 0.81635838
 0.84676642 0.79674377 0.81868462 0.8732341  0.85062067 0.73931648
 0.85008744 0.8559308  0.83114303 0.84503277 0.85220352 0.79594014
 0.81775412 0.78233624 0.82298682 0.81881214 0.79815216 0.85992764
 0.82187637 0.86557088 0.8150421  0.76811241 0.84715807 0.82749711
 0.77636888 0.7775301  0.83348652 0.82664141 0.81260238 0.84392051
 0.82292425 0.83756074 0.82813086 0.8389492 ]",0.47,0.0,0.0654616879163838,0.08469095808937319,0.6675555555555553,0.007355450485494877,0.028050680874681766,0.011,-1.331865872975462,78,run,myopic_prob
79,[0. 0. 0. ... 0. 0. 0.],0.8234841413978159,"[0.82917527 0.85675738 0.85054668 0.82073456 0.81617069 0.75531783
 0.85707619 0.81602232 0.82126334 0.81041752 0.8101192  0.84647717
 0.83312127 0.81925667 0.81428294 0.81750052 0.83424507 0.81872287
 0.87946968 0.83790297 0.85347733 0.80363942 0.8390118  0.842344
 0.82798763 0.83955956 0.8040063  0.82096122 0.81162702 0.83518555
 0.8182969  0.82140048 0.84822665 0.83133283 0.81703408 0.8549148
 0.78759941 0.82542562 0.86781326 0.82662454 0.86542488 0.81759372
 0.7922842  0.83773562 0.79812645 0.78365717 0.8540948  0.82395563
 0.83471096 0.85331732 0.79281712 0.82768996 0.8257755  0.74390456
 0.84707454 0.83399919 0.84922836 0.85475089 0.85089844 0.71807637
 0.81082098 0.84203867 0.86440008 0.77219675 0.7351169  0.81811683
 0.84792742 0.7965716  0.82060682 0.87566337 0.8496231  0.73941474
 0.85051685 0.85395313 0.83164616 0.84423783 0.85113028 0.79552226
 0.81832664 0.7739238  0.82127016 0.81955382 0.79657816 0.86256233
 0.82061529 0.86507668 0.81685798 0.76730787 0.84470971 0.82857175
 0.77494577 0.7782376  0.83351364 0.82659634 0.81101161 0.84015635
 0.82128702 0.83797147 0.82699044 0.83668174]",0.52,0.0,0.06569754065609226,0.08485683608727242,0.614,0.010425854663825496,0.030896110751307167,0.004,-1.3455697043523183,79,run,myopic_prob
80,[0. 0. 0. ... 0. 0. 0.],0.8214030301042561,"[0.83067212 0.85483889 0.84698533 0.81719823 0.81561024 0.75729372
 0.85666836 0.81135848 0.82124593 0.8094106  0.80896197 0.84686144
 0.83086225 0.81328229 0.81410948 0.81891153 0.83330323 0.81862213
 0.87796288 0.83926683 0.85037589 0.80245897 0.83955595 0.83773014
 0.82793753 0.83822965 0.80361362 0.82031403 0.80787071 0.83451244
 0.81907247 0.8178667  0.84496413 0.83176812 0.81339719 0.85556536
 0.78932887 0.82392948 0.86735263 0.81751672 0.86248588 0.82099943
 0.78300994 0.83179498 0.79842138 0.78465317 0.85709288 0.82207771
 0.8333229  0.84706773 0.79452556 0.81801725 0.81985851 0.73553747
 0.84503711 0.83195694 0.84942814 0.85174857 0.852112   0.7194867
 0.81070836 0.84400198 0.86074318 0.7655722  0.72657235 0.81395628
 0.84757669 0.7964106  0.81815799 0.87282912 0.84578668 0.74091342
 0.8449707  0.85244082 0.8308771  0.83993922 0.85153801 0.79460273
 0.81244881 0.77437712 0.81660094 0.81760835 0.79832385 0.85524039
 0.8130121  0.86573745 0.81977196 0.75730289 0.84981067 0.82133364
 0.77105555 0.77882941 0.82827509 0.82590222 0.80174293 0.82905314
 0.82280821 0.83971699 0.82612326 0.83220984]",0.58,0.0,0.06615653920836344,0.08537640281566221,0.6574444444444444,0.009079943239771151,0.029042602000175288,0.004,-1.3574388986732415,80,run,myopic_prob
81,[0. 0. 0. ... 0. 0. 0.],0.8205085628982738,"[0.83267768 0.85631161 0.84554228 0.81200472 0.81555639 0.74959612
 0.85540901 0.81160223 0.82161457 0.8087627  0.80902933 0.84916696
 0.82983672 0.81283275 0.8139696  0.81096765 0.83392276 0.82051381
 0.87657324 0.84010008 0.85331822 0.80275029 0.8403406  0.8400853
 0.83217369 0.8385743  0.80440037 0.81963852 0.80456884 0.83530815
 0.82079457 0.81641041 0.84557062 0.83350093 0.81474983 0.85503081
 0.78420692 0.81813765 0.8678609  0.81749519 0.86157333 0.81764359
 0.78393471 0.83203804 0.79852655 0.78446653 0.85027317 0.82252283
 0.83400242 0.84417742 0.79323511 0.81768857 0.82076914 0.74143703
 0.84435379 0.83272123 0.84977161 0.85213492 0.85076969 0.72053417
 0.80646022 0.84480657 0.86095535 0.75778664 0.71406497 0.81441283
 0.84660879 0.79803867 0.8185429  0.87128766 0.8453483  0.73498731
 0.84424744 0.8488763  0.83202884 0.83989666 0.84964807 0.78766267
 0.81395522 0.76665482 0.81333403 0.81959469 0.79690322 0.84949214
 0.81226863 0.86288258 0.81949855 0.75820679 0.85122374 0.82358506
 0.77116333 0.76778699 0.82637376 0.82635805 0.8011793  0.83004473
 0.82256688 0.84194932 0.82651283 0.83018129]",0.58,0.0,0.06663364580735064,0.08576939234145252,0.645,0.010804162871976736,0.030676900896763525,0.01,-1.3699776550439884,81,run,myopic_prob
82,[1. 0. 0. ... 0. 0. 0.],0.818450290546885,"[0.8345762  0.85595073 0.84458019 0.80485417 0.81524924 0.74015374
 0.85315048 0.80317727 0.81394336 0.80957603 0.81066952 0.84561798
 0.83004701 0.81518106 0.81661731 0.81182116 0.83503856 0.82254203
 0.87546262 0.8378354  0.85246353 0.79959897 0.84120051 0.84291029
 0.82575157 0.83874558 0.80356458 0.81969007 0.80402516 0.8348995
 0.81764473 0.814293   0.8462919  0.83547568 0.81355767 0.85550461
 0.78290914 0.80948404 0.86995666 0.81097794 0.85576396 0.80547662
 0.78509689 0.82389814 0.78967055 0.78356483 0.84997119 0.82025495
 0.83375613 0.83977522 0.78073803 0.81851976 0.82259866 0.74521576
 0.84505896 0.83465356 0.85022721 0.85232039 0.8508641  0.71198073
 0.80056335 0.84540936 0.86300066 0.75006739 0.70759969 0.80678377
 0.84441643 0.79907522 0.81856661 0.87040986 0.84527817 0.72816381
 0.84513915 0.84618558 0.82968827 0.83845794 0.84887239 0.78306182
 0.80734499 0.76531888 0.8140838  0.8147268  0.7984535  0.84999787
 0.8108416  0.86309531 0.82164452 0.7494501  0.84862712 0.81483739
 0.76395013 0.75792005 0.82128856 0.82692011 0.80126264 0.83168847
 0.82209929 0.84171909 0.82545331 0.82917124]",0.52,0.0,0.06722447167764284,0.08620382698976185,0.6564444444444443,0.008471529687071638,0.0283415394909809,0.006,-1.381945964162447,82,run,myopic_prob
83,[0. 0. 0. ... 0. 0. 0.],0.8181535528637124,"[0.8344694  0.85427262 0.84155549 0.80528276 0.81425716 0.74101627
 0.85395418 0.80613389 0.81376788 0.80812899 0.80335968 0.84699334
 0.82884641 0.80903078 0.81740301 0.81430295 0.83594878 0.82493851
 0.87289667 0.83690426 0.85317378 0.79795023 0.84014838 0.84073061
 0.8264693  0.83749667 0.80298417 0.82029653 0.80465421 0.83541555
 0.81697547 0.8146619  0.84082215 0.83376531 0.8117128  0.85726639
 0.7826856  0.81020239 0.87096777 0.81111702 0.85796046 0.79480881
 0.78686884 0.82321468 0.7852714  0.7834617  0.84999566 0.81908146
 0.83192508 0.84127648 0.78383686 0.8192847  0.82570425 0.74796229
 0.84310672 0.82173828 0.85170142 0.85368454 0.85200641 0.70292233
 0.8011748  0.84451215 0.86228993 0.75296631 0.70899384 0.807166
 0.84430223 0.79358106 0.81744462 0.86852032 0.84474064 0.72647971
 0.84438121 0.84537439 0.83142882 0.83988642 0.8511137  0.78474847
 0.80840016 0.76565243 0.81500288 0.81360441 0.8005826  0.85156537
 0.81106121 0.86260189 0.82288055 0.75073912 0.85003525 0.81348255
 0.76336288 0.75929058 0.82029965 0.82707896 0.80264729 0.83321219
 0.82230817 0.84251779 0.82797158 0.83318148]",0.62,0.5,0.06777851526774344,0.08675611015293032,0.6194444444444445,0.00981245663333608,0.03050802195758948,0.003,-1.3928215622295177,83,run,myopic_prob
84,[0. 0. 0. ... 0. 0. 0.],0.8162886782222519,"[0.8370498  0.85432325 0.84184295 0.80426594 0.80902107 0.73127702
 0.84753109 0.80235518 0.80710566 0.80934732 0.79674993 0.85026011
 0.83341564 0.81244764 0.81257583 0.80789683 0.83541437 0.82036276
 0.87191957 0.83728345 0.84898722 0.79253547 0.8408364  0.84020365
 0.82592163 0.83409723 0.80410154 0.81823384 0.80224937 0.83443642
 0.81404899 0.81216285 0.84205945 0.8327616  0.80661165 0.85729364
 0.78630123 0.81273461 0.87183213 0.80981995 0.85095933 0.78307022
 0.77847687 0.81475441 0.7803777  0.78459455 0.84755292 0.81889012
 0.83249384 0.83890457 0.78687042 0.81117583 0.82478114 0.74899548
 0.84282678 0.82373486 0.8548474  0.84923505 0.85355725 0.69322828
 0.79371722 0.8442929  0.86218517 0.74322988 0.70818405 0.80696601
 0.84325092 0.79541455 0.81670381 0.86562107 0.84560427 0.71876446
 0.84501329 0.84570611 0.83336647 0.83695896 0.8467485  0.77652328
 0.80277791 0.76489283 0.81298991 0.81480406 0.80023296 0.85128522
 0.81112885 0.86446053 0.81771017 0.74398952 0.85635552 0.81672611
 0.76531012 0.76046502 0.8149431  0.82746871 0.80067052 0.8305567
 0.82364103 0.83240616 0.82420477 0.83459585]",0.57,-0.5,0.06825717484255728,0.08703790615227869,0.6401111111111111,0.01056299608356592,0.031192272831829144,0.021,-1.4047949078116848,84,run,myopic_prob
85,[0. 0. 0. ... 0. 0. 0.],0.8132818883170921,"[0.8377035  0.85415271 0.83843    0.80282967 0.80186478 0.72371757
 0.8482839  0.7940172  0.80545289 0.8083949  0.79598449 0.84367422
 0.83546124 0.80746582 0.81069553 0.80001215 0.83704409 0.81803933
 0.8755139  0.83673081 0.85056264 0.78652841 0.83940725 0.84224675
 0.81784634 0.83529633 0.80624762 0.81654617 0.80098287 0.83255808
 0.81437448 0.81051145 0.83212008 0.83389677 0.80677109 0.8579532
 0.77587947 0.81539531 0.86888179 0.8092755  0.84939895 0.78299129
 0.77020967 0.81585199 0.77870912 0.78665662 0.84175025 0.8157659
 0.83000183 0.83894447 0.78510795 0.80408217 0.81802701 0.73557123
 0.8412758  0.81190816 0.85367841 0.83924847 0.85443627 0.68375358
 0.78665649 0.84204877 0.86247448 0.73158146 0.69713494 0.80682094
 0.84236757 0.78376102 0.81116858 0.86667401 0.84610115 0.70556508
 0.84386932 0.84621549 0.82970812 0.83555213 0.84851011 0.76797809
 0.79823701 0.75682166 0.80490345 0.81801233 0.78827849 0.84443585
 0.81230164 0.86658644 0.81083945 0.73828654 0.85517264 0.80878592
 0.75844025 0.76263941 0.81591805 0.8279126  0.79946077 0.82991373
 0.8247164  0.83476468 0.82108751 0.83036678]",0.58,0.0,0.06866352113851094,0.08751042811436098,0.644111111111111,0.009887257940443683,0.030782796865395864,0.014,-1.4165331727832209,85,run,myopic_prob
86,[0. 0. 0. ... 0. 0. 0.],0.8074917824940662,"[0.83566704 0.84987232 0.83786753 0.79356566 0.79778797 0.71435749
 0.84973175 0.78842258 0.79809955 0.80753466 0.78788096 0.84124699
 0.83453936 0.79578295 0.8030597  0.79068268 0.83657158 0.81276078
 0.87246882 0.83143447 0.85023769 0.77472538 0.83420127 0.83983175
 0.81788774 0.83022193 0.79730328 0.81180004 0.79556267 0.82833553
 0.81562763 0.81412675 0.82379578 0.82792699 0.80612644 0.85976427
 0.76757834 0.80527007 0.86278653 0.80009721 0.84150506 0.77221861
 0.76424107 0.80605018 0.76667166 0.7782037  0.83837921 0.81085797
 0.82159849 0.83692006 0.77480338 0.7953761  0.81632409 0.72554155
 0.83744918 0.79924667 0.84843836 0.83110557 0.84994694 0.67650412
 0.7805855  0.83452648 0.85578966 0.72382232 0.68425715 0.80118172
 0.84284565 0.77506232 0.80211532 0.86531966 0.84094934 0.69580282
 0.83799058 0.83972842 0.82762143 0.82966041 0.84148129 0.75880258
 0.78942145 0.74825234 0.79801935 0.81760525 0.78878377 0.83643297
 0.80601739 0.86315568 0.80557031 0.72986405 0.85754829 0.79958579
 0.75386645 0.7578909  0.81032971 0.82384115 0.7869235  0.82021937
 0.82337823 0.82544052 0.8136956  0.82186946]",0.53,0.0,0.06910292703723984,0.08796683099642119,0.6727777777777776,0.00875069458356588,0.028665050808573542,0.017,-1.428156093637266,86,run,myopic_prob
87,[0. 0. 0. ... 0. 0. 0.],0.803977148336138,"[0.83579709 0.84786741 0.83769113 0.79238236 0.79619128 0.7156583
 0.85184672 0.78817857 0.79931455 0.80769163 0.77890429 0.84365491
 0.82740497 0.79943615 0.79300138 0.79010684 0.8343427  0.80551884
 0.87305582 0.83246535 0.8496111  0.77106481 0.82997299 0.84388711
 0.81642653 0.82271509 0.78885065 0.81352681 0.79159816 0.82143972
 0.80889856 0.81359078 0.82509059 0.82280499 0.80111084 0.85974329
 0.7678505  0.79437683 0.86548089 0.79070569 0.8417583  0.77140051
 0.75696007 0.80794376 0.75628457 0.76726475 0.84124454 0.81327265
 0.81320358 0.83940773 0.76392874 0.7862031  0.80440508 0.71825547
 0.83643461 0.78875781 0.84833678 0.82510543 0.85158658 0.67766637
 0.7739822  0.83243767 0.85009694 0.71388401 0.68746582 0.79507449
 0.83450395 0.76476568 0.8037493  0.86149945 0.84081488 0.68521846
 0.83224401 0.84153873 0.82953948 0.82529083 0.8429774  0.75067796
 0.79123383 0.75002158 0.7917927  0.81428589 0.78500413 0.83509575
 0.79963676 0.86383868 0.79914544 0.72175065 0.85450111 0.78939885
 0.74707639 0.7509233  0.80382823 0.82310305 0.77614154 0.80719749
 0.82559695 0.81933651 0.80369621 0.82067187]",0.58,0.5,0.06979815725520956,0.08851439264554793,0.6674444444444443,0.009746463513007925,0.030043951506509403,0.022,-1.437584049024153,87,run,myopic_prob
88,[0. 0. 0. ... 0. 0. 0.],0.7992686411586652,"[0.83787326 0.84925886 0.83569842 0.79236415 0.78946067 0.70496877
 0.85396954 0.78306882 0.80119802 0.80856901 0.78102052 0.84693149
 0.82416301 0.80284447 0.78464386 0.7900481  0.83422666 0.80545588
 0.86830613 0.83005573 0.85283644 0.76187298 0.82087616 0.83410683
 0.81622061 0.81356866 0.78056815 0.80974529 0.79017584 0.81431901
 0.80742695 0.80843592 0.817124   0.815257   0.79305026 0.85227564
 0.76117681 0.78704648 0.86599052 0.78091046 0.84105012 0.77325604
 0.74968753 0.81089007 0.74634241 0.75948454 0.83426556 0.81434223
 0.8057669  0.83629046 0.75660386 0.78636382 0.79548313 0.70596706
 0.83676423 0.77736248 0.85024036 0.8192823  0.8461586  0.66900598
 0.7631566  0.83048263 0.84289195 0.70530597 0.67681504 0.7863858
 0.83532937 0.75285115 0.80534782 0.86153469 0.83768606 0.67160169
 0.83408135 0.83432045 0.82902828 0.82133538 0.84517036 0.74503411
 0.78374893 0.73910857 0.78382588 0.81218291 0.77409329 0.8301001
 0.79264547 0.86482962 0.78920469 0.71347109 0.84576786 0.78053548
 0.74056514 0.74221554 0.79698391 0.82151793 0.77670034 0.79947824
 0.82118899 0.81130483 0.79324113 0.81407844]",0.57,-0.5,0.07029447366765754,0.08888171931849993,0.6537777777777777,0.009955982281478658,0.028509898482682122,0.018,-1.4478762472506377,88,run,myopic_prob
89,[0. 0. 0. ... 0. 0. 0.],0.7976367960304328,"[0.83839566 0.84756349 0.83330618 0.78556358 0.78958779 0.70453975
 0.85688349 0.77912869 0.80279312 0.80827429 0.78068019 0.84723666
 0.81920061 0.80759067 0.78436561 0.77990688 0.83034821 0.80344951
 0.86352373 0.83195615 0.85470553 0.76102172 0.82099417 0.83522996
 0.815994   0.81514453 0.77901093 0.80494463 0.78624276 0.8140082
 0.80844042 0.80667872 0.81673811 0.81486258 0.78841216 0.84973703
 0.76397508 0.78985182 0.86688262 0.77279857 0.84183548 0.77215323
 0.75122533 0.81006924 0.74619207 0.76157221 0.83845934 0.81303791
 0.80593296 0.83519595 0.74362727 0.78650684 0.79337348 0.70798653
 0.83823072 0.78022101 0.85087636 0.81988226 0.84825265 0.66388378
 0.75613464 0.83058789 0.83667066 0.70720764 0.67761579 0.78012077
 0.82923218 0.75226056 0.80574687 0.85935556 0.83402448 0.6586938
 0.83097477 0.83411669 0.82738694 0.8207382  0.84743416 0.74166498
 0.78617852 0.7299623  0.78360137 0.81149536 0.77563388 0.83102186
 0.78508065 0.86178737 0.78081659 0.71363889 0.84233377 0.78319249
 0.73571452 0.73371502 0.79732976 0.82330698 0.76399639 0.79697115
 0.81344104 0.81009835 0.7944997  0.81141467]",0.57,0.0,0.0705451075869474,0.08913771574761402,0.6485555555555556,0.011665453321867504,0.02985132829940962,0.02,-1.459147532233152,89,run,myopic_prob
